poiid,like,user,userhref,star,haspic,isGold,content,time
5812,,Mr.beat,/u/46845986.html,4,True,False,"武汉大学是十大名校，不光是他的教育度，更让他名扬中外的是他的樱花节，每年3月，樱花开放之际，这个美丽的高校吸引无数人前来赏樱，我们也是其中的一份子，但是我们去晚了，完全没有欣赏到浪漫的樱花，整体来说还是比较惨的。 乘坐公交之后顺着百度地图一直走，走了好远也不知道是不是武汉大学内部。走着我问了一下学生才知道已经到达，然后问了他们告诉我樱花已经没有了，但是我仍然想去樱花大道去看一看。顺着他们指给的方向一直走下去，就看到一个这样的建筑，貌似是一个图书馆，但是上面写着艺术展览上面的，应该是和武大合作的艺术展览。 然后继续走就是樱花大道，但是确实没有什么樱花了，就走在路上看到这样一棵树还觉得比较美，于是果断拍了一下。其他的话武大还有一些热带的树木，绿化覆盖率真是很大，校园美化也比较好。 学校内有当地人卖手绘武大的地图，还有武大的学生在操场踢球，我们去的时候还是周五，食堂人很多，而且还是需要买饭票的，比较混乱，我就匆忙离开了，感觉不如我们的食堂。因为没看成樱花我们都很失望，加上校园的面积之大，只想赶紧离开这个地方去东湖，于是我就百度地图开启导向，走了好久才走出武大，真的是太大了。 内部就有很多商店，差不多应有尽有，感觉不像是一个学校，更像是一个商圈。",2016-04-11 16:57:32
5812,1,啊哦~,/u/68634814.html,5,True,False,这次武汉之行的主要目的就是去武大看樱花啦~虽然早樱已经谢了，但是晚樱也是很美的，而且避开了看早樱的人山人海。风吹来时飘下的樱花瓣真是美得不要不要的~除了樱花，武大的建筑也是很有特色的，很多老建筑，很有感觉的。我花了半天的时间逛武大，感觉还有很多地方没去到，时间充裕的话可以花一天时间来逛逛，可以登上珞珈山顶俯瞰整个武大。,2016-04-11 08:18:31
5812,,筱熔2014,/u/68975168.html,5,True,False,"武大是中国十大最美校园之一，处处体现民国时期的建筑风格，见证悠久的历史沉淀。都说武汉大学最有名的是——武大的樱花大道，在3月底和4月底樱花盛开，会有很多游客。 武汉大学的绿化面积很大，这样的校园走起来特别令人心情舒畅~ 除了樱花开放的时期，武大参观不需门票，也不用登记，是完全自由开放的。有人说，武大不仅春天好看，有大片的樱花，秋天也好看，有大把的银杏叶，超美~有机会秋天还想来趟武汉大学！ 旁边就是东湖，武汉大学逛完后可以顺道去东湖景区玩玩。",2016-04-08 16:14:40
5812,1,-chinho,/u/5347125.html,4,True,False,漂亮，下雨天，美眉也很多，当地同学特别好，也很热情！,2017-03-30 11:56:02
5812,,00kaka00,/u/316558.html,5,False,False,樱花季 人真的很多 要早上早一点去 据说8点前不验票 我们是网上刷票预约的 提前3天,2017-03-27 11:59:55
5812,,Nico,/u/93882569.html,4,False,False,樱花挺美的，美到觉得都有点假了。然后主要是人有些多。樱花大道那边的花今年虽然没开好，可是博士生宿舍真的好好看。,2017-03-27 07:50:24
5812,,doud奶,/u/88377534.html,4,False,False,值得一去 可以看到很多历史建筑！从凌波门出去有条小桥可以拍照 人也不多,2017-03-23 22:50:10
5812,,花九OL,/u/36815054.html,5,False,False,很棒。校园面积很大，如果樱花节去估计更好，当然人也更多，拍照好去处呀。逛完出校门就是东湖，可以顺道把东湖看了。,2017-03-22 12:45:02
5812,,闲画军都,/u/587097.html,5,False,False,工作日去看樱花，人不少但是也算可以接受，风景很美，天气不大好，感谢辛苦的志愿者同学们，记得提前预约。,2017-03-21 21:44:59
5812,,Echo,/u/54300522.html,4,False,False,当时是去武汉看海的，雨太大，没有好好逛逛校园，樱花都被雨打落了。,2017-02-27 17:16:50
5812,,歪歪,/u/73765857.html,5,True,False,冬天的去，没有樱花，校园很大很美，很有历史底蕴，值得一去。,2017-02-23 09:09:20
5812,,-啊梅,/u/62166901.html,4,True,False,很多年前来过看樱花，这次看到的是桃花。大学环境还是不错的,2017-02-16 16:23:54
5812,,PACTY,/u/49298626.html,4,True,False,校园比较大，六七月份去比较受罪，太热了，校园里正好是毕业季。,2017-02-14 19:10:21
5812,,kris,/u/17386360.html,4,False,False,"学校好大!!有一种南方孩子到北方读书的感觉,要是自己考到这里,应该会很认真读书,感觉棒棒的",2017-02-09 12:12:11
5812,,CHH-Tao,/u/92701086.html,4,False,False,樱花节噶时候出係最靓噶 不过人头都好多 反正系入边踩下单车漫步下都几舒服噶,2017-02-06 10:25:08
5812,1,洋洋娃,/u/42762520.html,5,False,False,真的好大呀，坐校内公交绕一圈要20分钟。司机很热情，教我哪站下玩哪些景点,2017-02-04 14:34:29
5812,,茉莉香片,/u/493295.html,5,False,False,厦门大学和武汉大学，中国最美的几所大学之一。不过相比之下，我觉得厦大更加美丽一些。武大也很美。,2017-01-26 13:48:36
5812,,大喊大叫,/u/86645675.html,5,True,False,最有名的那个楼在整修，没看到。,2017-01-26 12:22:22
5812,,忆麦麦时光,/u/54577484.html,4,False,False,第一个正经八百去参观在大学是厦门大学，第二个便是武汉大学，大学很大，大学后门在东湖很舒服,2017-01-11 10:45:43
5812,4,贺先生,/u/870912.html,3,True,False,特地去了1933年立的国立武汉大学牌坊，已经湮没于市井！,2017-01-02 21:11:39
5812,,不认路的小学生,/u/46451423.html,5,False,False,武大和厦大向来并称“中国最美丽的大学”，校园很大很美，值得一逛，可惜两次去看樱花都错过了。。,2017-01-02 18:57:11
5812,,DaySi,/u/93723882.html,4,True,False,"来这里之后就后悔自己当时不好好学习了,武大很大呢,然后我们去了他们的星缘饭堂吃饭,超级便宜,又多品种,真心羡慕",2016-12-14 14:17:01
5812,1,潮汕人,/u/49662722.html,5,False,False,武汉大学（Wuhan University），简称“武大”，是一所位于湖北武汉市的综合研究型大学，其办学源头溯源于清朝末期1893年湖广总督张之洞奏请清政府创办的自强学堂，已有一百多年历史，1913年改名国立武昌高等师范学校， 1926年组建国立武昌中山大学，1928年定名国立武汉大学，是民国四大名校之一。1949年新中国成立更名武汉大学沿用至今。,2016-12-01 00:49:08
5812,,*Money,/u/81993556.html,5,True,False,211工程，很值得大家来一趟，估计走上一天都不是不奇怪的，因为太大太大了，逛到腿酸啊！！ 做好心理准备就对了！,2016-11-24 09:48:21
5812,,经济学说史,/u/19682830.html,4,True,False,校园范围非常大，步行是很难走完的，最好是骑自行车。个人感觉校园还是要在一定范围内建设，而且不能让太多机动车进出，以保持校园的宁静,2016-11-14 22:18:23
5812,,文化旅行爱好者,/u/30015172.html,2,True,False,对于一个在南京长大从小到大就看过太多民国各种著名大师设计的作品后，再来武汉大学看，可以讲没有任何感觉了，纯粹就是来签到的了,2016-10-29 15:34:52
5812,,蚂蜂窝用户,/u/78242341.html,3,False,False,武汉大学真的是太大了。虽说手机有地图，但是依然找不到路。出门在外一定不要仅仅依靠地图，一定要问当地人，问路。问路会使你少走许多冤枉路。在武汉大学，一定要去艺术馆，艺术馆本身的建筑是多边形的，美的有特色，里面不仅有名家画，楼上还有一个天台。最喜欢和最享受的就是坐在天台里聊天和俯瞰。在天台上不仅可以看到老图书馆，还可以看到珞珈山。棒棒达！去了武大，一定得去艺术馆。艺术馆不收门票，只要拿身份证给它刷一下，就可以进去了。武大的老建筑令人惊叹，最让人羡慕的就是，宿舍有古风，竟然有人在宿舍门口拍婚纱照。,2016-10-24 10:20:17
5812,,一只水里的喵,/u/5276313.html,5,True,False,"武汉大学的美是庄严的，满校的参天大树，历史沉淀，如长者瞩目，优雅肃穆。 背靠珞珈山，毗邻东湖水，赋予了这座名校不一样的生命力。",2016-10-17 08:34:45
5812,1,周三三,/u/85170722.html,4,True,False,由武大的同学带路的，不然自己乱走还真是会有点累。虽然说不是樱花的季节去的，但还是看到 一两棵开花的，武大的同学这两棵樱花树比较蠢，提前了那么几个月开哈哈哈。,2016-10-15 16:54:40
5812,,gentleemil,/u/62057893.html,4,True,False,国立武汉大学的招牌不是随随便便就能看到的。可惜季节不对，没看到樱花成片。单看美女其实也是蛮赏心悦目的。,2016-09-21 09:52:41
5812,,亦敏,/u/5322395.html,3,True,False,这个季节来武大樱花是没得看了，操场上孩子们在军训，看了好久，武大校园比起厦大那还是差很远，可能最美就是樱花季了，学校内有小公交车一次两元，站都离的很近，累了可以坐,2016-09-20 11:46:10
5812,,嗒嗒滴滴,/u/61102830.html,5,True,False,很大的武汉大学，可以在门口买份手绘地图这样会容易找，和闺蜜实在走不动了所以没逛什么地方，暑假期间人也不多,2016-08-31 10:49:20
5812,,Echo1900,/u/58571585.html,5,True,False,武汉大学的樱花名声在外，但我兴趣不大。喜欢那里是因为民国老建筑。跟清华大学的感觉有些像，是个很不错的地方。,2016-08-30 12:59:29
5812,1,山楂,/u/86423523.html,4,True,False,新旧融合的老牌大学，来武汉怎么也得来这地标性的地方打转，虽然过了樱花节，在这里依然会勾起不少大学的回忆。特别是那操场。,2016-08-27 16:53:32
5812,1,小江江,/u/64188844.html,5,False,False,武汉大学学子，这里是最好的地方，也是最坏的地方，或许只是因为母校情结，或许是武大的景色真的美得入心，每当我困顿烦闷，在校园里走一走，沿东湖跑一跑，心中也会宽慰许多，如果你想逃避世事，不妨在樱花大道走一走，不妨在东湖边发呆一整个傍晚。,2016-08-20 16:54:17
5812,1,lyh,/u/71871010.html,4,True,False,武汉大学从牌坊进去后直走，可以到鉴湖，向右是很有特色的几何形状的万林艺术馆，向左是鲲鹏广场，再上坡是老斋舍和樱花大道，两边种了好多樱花，老斋舍像个城堡，从阶梯上去是老图书馆。非常漂亮。,2016-08-07 12:12:26
5812,,背上向日葵,/u/50025799.html,5,True,False,民国时期建立的大学，，复古味儿很浓，，很喜欢，，只是樱花季，，人太多了！！满满的商业气息！！以后要避开樱花季等高峰期再来武大！,2016-08-05 09:48:41
5812,,Kingfore1998,/u/45979721.html,4,True,False,武汉大学是湖北知名高校，每年都会有樱花节，那个时候貌似是会收门票，我去的时候是八月份，没得樱花，学生也都放假了，不过还是一个很有文艺气息的高校,2016-07-19 14:29:06
5812,,少校MC,/u/48436087.html,4,True,False,武汉大学其实不需要多说，几乎去武汉旅行的都会去感受下这百年名校的风韵，而武大也确实没有让人失望，作为中国最美的校园之一，在这个地方读书绝对是一种享受,2016-06-29 09:48:36
5812,,FCBarca小麦子,/u/43160085.html,5,True,False,"全国最美的大学不是吹的，地方超级大，脚力不行的孩子们要做要心理准备哦！ 春天武大的樱花你们懂的！樱花节20RMB门票，其余时间免费",2016-06-29 00:04:40
5812,,帅宝宝,/u/92954722.html,4,False,False,去武大的时候是夏天了，没有赶上樱花季，小遗憾啊，但也为下次再去奠定了基础。武大面积很大，围绕着珞珈山而建，建筑也相当古朴。但是从外面看他们宿舍的环境就不敢恭维了，不过求学不是为了享受也是可以理解的。武大分几个校区，不过我去过一次也不是特别了解，只是当时去的时候走到另一个分校区，走了很多冤枉道。主校区也分樱花园，梅园什么的。春天时应该是格外美的，希望下回能美美的欣赏下，好好享受下校园的浪漫。因为校园范围很广，校园里有小公共车，比较旧，似乎是学校同学坐的。我当时想随便逛逛就没坐，后来相当后悔，只走到珞珈山旁边，没爬山，学校的另一侧没有见识到。又留有遗憾，期待下一次的感悟了。由于完全靠两条腿行走校园，体力消耗大，在武大随便找了个食堂吃饭。讲真伙食一般，而且南方米饭不太好吃，但食堂就是图个便宜，并借机体验一下武大的校园生活了。,2016-06-27 20:09:26
5812,1,◣如果還在,/u/93432936.html,4,True,False,武汉大学已经变成有旅游特色的一所大学，风景很不错，也很干净，大家的素质也都很好。比想象中的要大很多，里面有很多买旅游纪念品的小店，都是有武汉大学特色的纪念品。,2016-06-22 07:39:11
5812,,牛张氏,/u/93394823.html,5,True,False,清明假期去了武汉大学，正好赶上樱花盛开时分，人山人海，建议大家早点去，越到最后樱花衰败的时候就不像当初那么静谧了,2016-06-19 10:36:31
5812,,我心如钢,/u/65720178.html,4,True,False,武大挺大的，一般到武大可以先支牌坊拍照留念一下，时间松动就可以到处逛逛，感受下这历史悠久的高等学府的人文精神！,2016-06-15 13:43:03
5812,1,樱桃妹,/u/93192953.html,5,True,False,武汉大学，怎么说呢，遇到大雨了，唉，有点打乱计划，应该好好在武汉大学走走的。武汉一定要去武大，最好赶上樱花季或者冬天吧，我想会更有感觉。武大承载了很多，很有韵味。,2016-06-07 09:32:22
5812,,stonesmo,/u/49962342.html,5,True,False,全程很蒙的和在武大读研的小伙伴在校园游逛 就是很大 时而很有民国特色 时而又很市井街头 晚上坐在校门口的阶梯上喝啤酒 吹着温热黏黏的风 感受着身边涌动的青春气息 挺好 但是你单纯的逛校园 没啥意思,2016-05-25 11:59:22
5812,,Ann*z,/u/34472521.html,4,True,False,当时去的时候樱花是刚开的第一天这样，是要收取20rmb。进去以后，只能说人比花多。地铁线路应该是2号线。,2016-05-17 18:31:17
5812,1,BlueCamus,/u/42892969.html,5,True,False,武汉大学曾一度被评为全国最美大学，来到这里，走了一天也没走完，给我最深的印象就是大。很遗憾没看到樱花，现在开樱花的那座山处于封闭修建状态。能在这样有历史、有学术、有环境的大学读一次书真的很舒服。,2016-05-16 16:08:56
5812,,阿否,/u/19122410.html,4,True,False,不是樱花的季节去的，所以没有看到樱花……不过除了这一点校园还是很美的，宽敞整洁，绿化很好，教学楼也是厚重大气的历史建筑，羡慕还在这里念书的孩纸们。,2016-05-15 21:03:33
5812,,随想,/u/82286508.html,5,False,False,"春天的时候去的，周末室友突然说，耶，武汉大学樱花开了，我们去哪里看下吧~然后我们几个人就行动了，刚好周五下午没课，直接买的周五的火车票，一行6人（除了室友还有别的加入的小伙伴）直接就去了武汉，，，刚去的时候对那块不熟，加上坐车到武昌的时候本身就有点晚了，晚上老找不到我们预定的那家旅店。。。后来找到了那老板又说现在挺晚的了，我们以为你们不会来了，所以就把房间开给别人了，只剩一间房了。。。那时候还是挺生气的，她都没跟我们打招呼就把房间给别人了。。后来我们在商店买东西的时候遇到了以为热心大爷，找了一个离武汉大学比较近的宾馆~~然后第二天早上5点多起床，6点左右到的武汉大学，然后我们逛的时候感觉很好，人不多，空气也好（因为是早上），天气也不热刚刚好，，9点左右我们就撤了，，那时候一大波游客涌进来了，挤得要死，幸好我们那时候在出校门了。。。  武汉大学推荐，，去看樱花城堡，听说是个女生宿舍，住在里面的妹子真是幸福。。。买了些明信片，还有特色邮票，那里边上就有一个邮局，直接当场就写着寄朋友了，嘿嘿嘿~~另外就是拍了下他们田径场对着的一个武汉大学的门~~反正主要是氛围，樱花开的很好，天气很好，温度刚好，人流量不多，跟可爱的小伙伴一起，，非常开心！！",2016-05-04 15:02:25
5812,,Vincent文森特,/u/5390294.html,4,True,False,武大坐落在东湖湖畔，其实当时只是顺道也过来看看而已，并不是真正的游览，每年的3-4月樱花盛放的时候才是校园的最美季节,2016-05-01 20:33:22
5812,,桃之夭夭,/u/80154204.html,4,True,False,还不错 不愧是百年学府 各种有年代的树和房子 风景美美哒 就是没有吃上武大饭堂和想去的老楼装修被围起来了,2016-04-30 23:26:30
5812,1,草莓,/u/34301003.html,4,False,False,武汉大学简称武大，位于中国湖北省武汉市东湖湖畔珞珈山麓，是中华人民共和国教育部直属的重点综合性大学，中管副部级高校，国家“985工程”、“211工程”、“2011计划”重点建设高校，同时是“111计划”、“珠峰计划”、“海外高层次人才引进计划”、“卓越工程师教育培养计划”、“卓越法律人才教育培养计划”和“卓越医生教育培养计划”重点建设的中国顶尖名牌大学，是与法国高校联系最紧密、合作最广泛的中国高校，是世界权威期刊《Science》杂志列出的“中国最杰出的大学之一”。武汉大学是中国著名的风景游览胜地，以樱花而闻名。学校坐拥珞珈山，环绕东湖水，中西合璧式的宫殿式建筑群古朴典雅，巍峨壮观，被称为“世界最美丽的大学校园”之一。2016年2月，武汉大学在2016国内高校保研率排名中排第十六。2016年2月，中国一流大学百强榜出炉，武汉大学排名第五。,2016-04-29 20:51:47
5812,,b ab🇮🇹,/u/90168156.html,5,True,False,清明节假期去的.就小门有点🌸！没有在去找了，说是樱园有！但什么都没看到！坐了个校园内的小巴🚐两块钱一个人！校园内有卖那种手绘地图的。还挺不错的,2016-04-24 21:56:12
5812,1,一棵树,/u/52871050.html,4,False,False,武汉大学前身为清末湖广总督张之洞创立的自强学堂，1928年，更名为“国立武汉大学”。 武汉大学濒临东湖，环抱珞珈山，校园内绿树成荫，中西合璧的宫殿式建筑群古朴典雅，巍峨壮观，一批建筑如宋卿体育馆、樱园老斋舍、图书馆、半山庐等，被列为全国文物重点保护单位，住宿区还有桂园、枫园、樱园、梅园等四大名园。网评武汉大学为中国十大最美高校之一。 古朴的建筑点缀于茂密的树林之间，四季花开不败，走在校园里，花香鸟语。拿一本书，找一个安静的地方，重温青春时光。,2016-04-24 20:09:02
5812,,嫩嫩能,/u/52577732.html,5,True,False,春天的校园，别有一番风趣，处处充满生机。校园时代是每个人最无忧的时代吧。樱花大道旺季游客非常多，建议大家不必拘泥于此，随便走走你会遇见不同的美景。,2016-04-14 17:50:58
5812,,￡ㄌ￡,/u/85834971.html,3,True,False,特意星期一的时候请假去的，希望人少一点，但还是很多人，基本就是挤来挤去。本人的拍照水平有限，所以面对杂乱的背景拍不出什么好看点的照片。去之前才听说今年赏樱要预约，不收门票，多方打听之后下载了武汉大学的微信公众号，进行预约（当发现没有名额的时候，不要急，多刷几次也许就有了）建议可以去一次，去感受下武大的校园也好！,2016-04-14 17:12:35
5812,1,Ci稱,/u/41356034.html,5,True,False,因为来时匆匆，又没有好好做功课，进入武大走的是”旁门左道“，欣赏的也只是武大”冰山一角“。不过也不枉此行，走在绿意葱然的校园里，重温了已逝去的青春时光，已足以~,2016-04-12 14:10:28
5812,,SHIRLY,/u/90477035.html,5,True,False,我真的是要气死了！！樱园封掉了 然后樱花全部谢了 我真的是来错时间要哭真的！！！ 但是武大真的好大！！我的天 然后里面博物馆周一闭馆 一定不要周一去 不要问我怎么知道的 因为我周一去的 闭馆…,2016-04-12 07:35:46
5812,,Starain_L,/u/93289770.html,5,False,False,这才是大学的样子啊！！！此去更坚定了我复读的决心。,2017-04-08 22:51:05
5812,,小英哥,/u/896241.html,5,False,False,有历史底蕴的学校，氛围真的很好,2017-04-07 16:06:37
5812,,小泽圈圈,/u/60392021.html,4,False,False,第一次去时还在上小学，原来这就是大学的模样。,2017-04-07 15:18:32
5812,,CC,/u/5100952.html,5,False,False,骑车过去走马观花看了一下。但是没细看，因为人很多，而且骑车不方便。但是武大真的很大。,2017-04-05 10:26:09
5812,,完美主義,/u/35645923.html,4,False,False,没有赶上樱花季很遗憾，但是校园绿化给我留下了深刻印象,2017-04-05 08:40:15
5812,,松果,/u/77949602.html,4,True,False,3月下旬恰巧武汉大学樱花节，樱花节期间进入校园游览需要预约，而且要提前预约，预约途径是武大官网或微信公众号，武大实行双重门票检查，校门处检查一次，通往赏樱核心区域路口检查一次，由于出行没做好详细计划，错过了预约时间，网上看到攻略说早上七点前进入武大樱花园无需检查门票，特意起了个大早，终于看到传说中的樱花，奈何天气不是很好，看不出感觉。。。。。,2017-03-28 23:02:34
5812,,圆碌碌团长,/u/85898326.html,4,True,False,樱花节去凑了个热闹。刚好要去的那天是工作日，预约尚算顺利，然后可能还因为是下雨天，人虽然多，但不到拥挤的程度。武大成为热门赏樱地确实是有理由的，樱花大道、鲲鹏广场附近的樱花很漂亮，加上校园里的特色建筑，的确是赏心悦目。个人认为老斋舍一定要去，老斋舍本身已经是很值得一看的建筑，而且从上方赏樱很特别，绝对推荐。,2017-03-22 22:05:42
5812,,背包客Alf,/u/33635813.html,5,True,False,据说国立武汉大学最牛的是倒过来念——学大汉，武立国，四大国立名校之一，历史悠久，里面建筑也很多都古香古色，还有很多老宿舍有上百年的历史。,2017-03-19 13:03:24
5812,,Mr.J,/u/91477257.html,5,False,False,看妹子看妹子看妹子看妹子看妹子看妹子,2017-03-14 16:22:37
5812,,Ivy蔷薇,/u/58389257.html,5,False,False,很大的学校，可惜没赶上樱花季，只开了一小部分，但人已经超多了，等到樱花季肯定哪哪都是人,2017-03-09 17:22:08
5812,,丸子,/u/19067145.html,4,False,False,没有门票，天气冷 游人不多，，,2017-03-03 18:43:13
5812,,冥想的沙奈朵,/u/92939204.html,3,False,False,去的时候没有樱花，据说樱花很漂亮,2017-03-02 00:00:23
5812,,Daniel Jin,/u/49246138.html,4,False,False,在武汉的时候去过许多次，在山中。,2017-02-27 10:41:25
5812,1,傻瓜与野丫头,/u/71094447.html,5,False,False,樱花开的时候去玩的话会很美，虽然当时人会多一些，但很值得,2017-02-26 19:56:36
5812,,小鱼,/u/46667120.html,4,False,False,中国最美校园top10。学校坐拥珞珈山，环绕东湖水~,2017-02-23 22:53:02
5812,,游泳的鱼,/u/40950403.html,5,True,False,"第四站武汉大学。坐公交车，下车走了老远才进校园。【武汉公交叫“武汉大学”的站很多，我俩下车的地方根本看不到大门】太大了！根本就是武汉的一个区！有很多居民楼，市场，医院🏥，警察局，幼儿园，出租车，私家车，自行车🚲。还有那么多上坡，下坡。走得我儿都不想走了。 我俩冒雨走了40分钟才找到“樱花大道”和“老图书馆”。",2017-02-23 19:59:06
5812,,-啾啾Boom,/u/81764122.html,5,False,False,在学校里游玩，很有老牌学府的感觉。,2017-02-14 12:25:22
5812,,cg_jane,/u/50386825.html,5,False,False,武汉大学 不是樱花开的时候去的 也很美~很有底蕴,2017-02-08 12:39:36
5812,,一路向暖,/u/70775205.html,5,False,False,快四月去的，很多樱花都长了绿牙,2017-02-06 19:38:14
5812,,K.K,/u/57727670.html,5,False,False,满好的，挺不错，很给力，哈哈.,2017-01-30 23:52:58
5812,,走千走万,/u/87334717.html,3,False,False,真的好大啊，好美啊，只恨不在这里上学。,2017-01-27 12:12:33
5812,,Fan妮妮,/u/84286453.html,3,False,False,来游玩的人好多，可以在正门不远处租自行车游览，省时省力。,2017-01-27 11:17:17
5812,,索馬里的狗,/u/93651337.html,4,False,False,即使不是樱花季，校园风景也超美，推荐去武大的博物馆看看,2017-01-25 23:23:54
5812,,空对月,/u/36427970.html,5,True,False,不是在最好的季节来到这里，尽管是到此一游式的随便走走，还是感受到了这里的美。让人多少感到不快的是，在学校的角落里到处都是大量的垃圾，有的看样子都存在很长时间了。当时有些感慨，如果我在这里读书，应该会......,2017-01-12 09:52:20
5812,,妙子,/u/47401294.html,5,False,False,一个字，美美美美美美美美美美美美,2017-01-04 12:04:42
5812,1,TRAVELER,/u/41290136.html,5,False,False,国立武汉大学，无樱花，亦美好。,2017-01-02 21:24:18
5812,2,小猫,/u/93888933.html,5,True,False,武大不愧是中国十大最美丽的校园之一，坐拥珞珈山，环绕东湖水，即使在树木枯萎、樱花凋零的冬季，都挥不散其优雅和文化底蕴，其中西合璧的宫殿式建筑群一览无遗，巍峨壮观且又古朴典雅。但还是建议樱花开放的季节去，会更加美丽浪漫。,2016-12-28 09:56:39
5812,1,jeffrey017,/u/55137487.html,5,False,False,很美，曲径通幽，别有天地。3-4月的樱花季自不用说，平时进去走走也别有风味。,2016-12-26 17:41:21
5812,1,快乐游侠,/u/74267586.html,4,True,False,武汉大学是中国著名的风景游览地，学校坐拥珞珈山，环绕东湖水，占地面积5187亩，建筑面积262万平方米。中西合璧的宫殿式建筑群古朴典雅，巍峨壮观，堪称近现代中国大学校园建筑的佳作与典范，被称为中国最美丽的大学校园，武大樱花约在每年三月下旬开始开放。,2016-10-29 22:03:28
